51.490719,0.120343
51.575363,-3.23089
51.64262,-3.329549
51.715019,-3.44313
57.143127,-2.097464
56.054646,-3.300575
52.543934,-4.057118
52.898567,-4.37423
51.81665,-3.009679
53.294758,-3.581343
52.414017,-4.081946
53.753193,-2.370016
57.609921,-4.914243
57.579205,-5.072421
57.482697,-5.333001
55.307129,-1.651816
52.634647,1.543981
52.449291,-1.81898
53.265961,-2.602689
51.508717,-0.263601
51.516865,-0.26762
52.483505,-1.854184
55.843449,-3.60655
51.372414,-0.48571
51.241352,1.199277
53.319542,-2.133571
53.612926,-2.603084
53.572994,-1.181465
53.364614,-2.927041
53.601818,-3.042691
53.473995,-2.956687
55.782504,-3.994447
55.864029,-3.982952
51.435745,0.126427
52.637917,-2.268913
53.303762,-2.236812
51.402047,-1.136972
51.246151,-0.760657
50.836601,-0.182151
51.598225,-0.120129
55.863724,-4.211465
55.98513,-4.577534
53.100414,-1.369689
54.524128,-1.363418
56.1179,-3.7872
57.694477,-4.249743
55.392456,-1.636858
51.853828,0.997114
53.093054,-2.29861
51.647526,0.753603
53.585262,-0.732558
58.388439,-3.705279
51.151947,-0.967658
53.3874,-2.347212
52.346607,-1.967854
53.060501,-1.4807
50.896507,-0.542446
51.67439,-0.60613
51.795933,-3.996783
52.987888,-0.535596
55.859924,-4.271969
51.212048,-1.493167
51.41163,-0.064348
50.816704,-0.489559
54.98386,-3.262603
55.889553,-4.321684
53.741558,-2.993077
53.84138,-1.703065
54.58032,-2.486692
51.032623,0.816826
51.639562,-1.242375
53.579029,-2.718906
51.732712,-0.463568
56.559628,-2.588928
57.881119,-4.362604
56.302025,-4.721712
55.640854,-4.823461
55.640495,-4.799593
55.639313,-4.812212
53.47134,-2.213893
56.912617,-5.839141
52.025938,-0.266178
55.88639,-3.68504
54.809611,-2.77209
54.202114,-2.827783
53.884567,-0.426833
56.204021,-4.722822
50.848003,-0.546796
51.406185,-0.675827
51.867376,-1.564136
51.249222,-0.711856
51.272709,-0.721247
53.471761,-2.194991
51.997158,-2.10921
55.889214,-4.2433
51.14335294,0.875167251
51.436047,-0.469229
55.182,-1.573
53.355984,-2.341029
51.4788,-2.5767
51.317822,-0.308126
53.491264,-2.093415
51.128601,0.152298
50.888865,-1.525097
52.030586,-0.10934
54.189049,-3.204545
52.951351,-0.898541
54.759338,-3.331752
52.020725,-0.631519
52.505104,-1.871788
52.578949,-1.552808
53.528817,-2.478683
57.394871,-5.456549
52.906322,-1.231262
52.514214,1.022719
55.47031,-4.295389
52.004398,0.20719
53.55447,-2.895095
57.18914,-3.828348
51.339596,-2.281342
51.500194,-2.699332
50.778976,-3.005613
51.813868,-0.815048
51.8327,-0.8623
51.301384,0.465964
51.227185,1.209682
55.458248,-4.626878
53.209312,-2.892386
51.364964,-0.688501
53.849682,-1.753717
55.844761,-4.11454
51.05624,-0.137881
51.993156,-0.188106
51.443169,-0.152403
56.002983,-4.583539
56.475548,-2.83764
53.726772,-2.660793
53.338985,-1.689078
56.84338,-5.095477
52.060925,-1.327541
53.222902,-4.135505
53.437357,-2.987509
51.329922,-0.214384
55.5611,-4.651181
54.974636,-2.349922
54.074473,-2.835331
55.851776,-4.071789
51.692268,-3.229717
51.539982,0.080804
51.519108,0.114764
52.942856,-2.168118
51.284904,0.479428
52.72287,-4.056641
51.464798,0.160885
51.467014,-0.240711
51.471676,-0.252051
53.574219,-0.409679
50.831135,-0.639627
55.877895,-4.223463
53.553978,-1.477688
51.073532,-4.064032
52.361328,-1.994098
55.804535,-4.396411
55.097031,-4.781834
53.697128,-0.391427
52.750244,-1.14956
54.118879,-3.22614
51.396729,-3.285023
51.402393,-3.260749
51.392361,-3.273405
56.493206,-2.745444
53.688824,-0.443233
51.568672,0.457309
51.26804,-1.086896
51.289703,0.194258
51.378059,-2.356302
55.898678,-3.644019
53.709129,-1.622734
54.457687,-1.092945
51.477272,-0.148151
50.91312,0.495169
51.624805,0.565826
51.758808,-0.096074
51.611141,-0.643644
52.244252,-1.750259
55.917202,-4.332945
51.275589,0.57786
56.899624,-5.763864
51.7574,0.5187
50.854206,-1.505586
57.478,-4.4698
53.357651,-3.003659
52.458481,1.569547
51.424767,-0.016497
51.411446,-0.027144
52.136175,-0.47945
52.129299,-0.467348
50.853638,-0.996989
55.140419,-1.56863
51.440037,-2.594184
52.479133,-1.46749
51.379715,-1.599077
52.920551,-1.207211
51.261051,1.136125
53.462181,-2.180809
55.857182,-4.22547
51.433826,-0.020421
55.816605,-4.025222
51.344086,-0.199471
53.024555,-1.482622
51.204651,0.403518
51.491936,0.152088
54.128296,-0.180389
53.926167,-1.797429
51.543964,0.561273
54.115791,-2.510918
51.180695,-0.868287
53.542865,-1.148788
50.485535,-4.200418
50.450798,-4.181901
51.763638,-0.562498
52.395851,-1.642845
52.5029,-1.4726
52.589745,1.63043
53.622368,-1.797371
51.39838,-0.282157
50.840569,0.164587
55.774872,-2.01112
53.623531,-2.914703
52.562702,-1.991116
51.247993,-0.26771
51.524406,-0.059747
53.092056,-3.80091
53.842281,-0.423855
50.840679,0.475678
51.440742,0.148248
51.463493,0.133471
51.903401,-1.150517
51.893429,-1.148393
51.40033,0.044272
53.40913,-3.078589
52.085068,-0.260294
52.623695,-2.186101
51.628834,0.418656
54.606327,-1.278525
51.014938,-0.450348
52.954536,-0.952044
53.84803,-1.837327
51.521687,-3.203502
51.377956,1.300781
53.41193,-2.52802
51.403847,-0.056218
53.633514,-3.014742
53.38873263061715,-3.0208499006379737
53.39469,-3.01365
53.404819,-3.057425
53.397417,-3.03927
52.450673,-1.725149
52.479053,-1.892483
52.478153,-1.898375
52.483555,-1.899833
54.657482,-1.677545
55.903927,-4.224958
51.866692,0.16557
50.78,0.0824
55.902206,-4.501637
50.918343,-1.378279
53.746513,-2.479135
51.465706,0.008317
51.586143,-0.04123
53.822772,-3.049908
53.788154,-3.053856
53.798611,-3.049081
55.88368,-3.75047
53.591522,-2.56954
51.33176,-0.777023
52.996284,-3.944449
56.765614,-3.85025
55.866653,-4.04221
52.605054,-1.844888
52.406147,-2.176365
55.7976,-4.086466
54.965813,-1.712578
53.041649,-0.942469
51.995339,-0.736368
52.61853,-2.011783
52.625637,-2.019173
53.487675,-3.039889
52.968124,-2.066966
50.445822,-4.663026
53.204292,-4.418067
50.786594,-0.676384
55.937267,-4.713676
53.573983,-2.425661
53.518986,-1.312217
51.514,-0.15
51.288334,-0.385224
54.290249,-3.394818
53.453357,-2.994676
53.446559,-2.995791
52.471844,-1.877771
51.29295,0.306296
52.491001,-4.050236
50.843262,-0.846655
52.978802,-0.030949
50.916748,-1.258809
52.944962,-0.796012
51.576538,-0.711287
50.727478,-1.863955
52.426937,-1.926434
52.003475,-0.696154
52.439914,-4.03036
51.607216,-0.119761
55.931129,-4.493879
51.253376,-0.329128
51.413319,-0.751833
53.79575,-1.752505
53.791196,-1.749701
51.345058,-2.252669
50.678509,-1.13801
51.874989,0.558261
51.869316,0.568258
53.359959,-2.162249
51.32988,-1.061265
53.803532,-1.630985
54.932655,-2.703814
52.395397,1.543871
55.940647,-4.803598
52.454479,0.624116
50.727528,-1.919211
54.43956,-3.543406
53.422939,-2.109823
55.827351,-3.668147
51.5687,-0.2269
51.487804,-0.309048
51.61322,0.30083
51.705223,-0.358846
56.157429,-3.956166
56.515926,-4.763048
51.506481,-3.576296
55.849968,-4.226668
51.128025,-2.99031
54.084545,-0.200659
53.824535,-2.236959
53.549137,-0.486094
53.698734,-1.781855
50.829659,-0.141234
51.655224,-0.031022
53.431881,-2.134097
51.514061,-2.53461
51.449093,-2.581349
51.710266,-3.228765
53.40654,-2.893267
53.440968,-2.01653
51.360653,1.43317
50.816708,-1.574112
53.597149,-1.770299
51.464684,-0.037797
53.322146,-2.987058
53.329899,-2.989644
53.613743,-2.409614
51.408894,0.017325
51.399887,0.018374
52.322662,-2.048379
51.545574,-0.203063
51.540896,-0.209955
51.720955,-0.204811
51.303215,-0.635753
52.422745,-2.88524
53.740131,-0.673328
58.012657,-3.853251
53.726452,-0.578255
56.467213,-2.873153
51.745712,-0.011157
51.592918,-0.06982
52.619747,1.439316
52.623035,1.418896
55.94143,-3.10064
53.382153,-2.975665
51.111584,-2.447103
53.499893,-2.647233
52.59816,1.47013
53.163021,-3.055948
52.357525,-2.948551
53.67283,-2.66447
50.399979,-4.791736
52.169289,-3.427068
52.999625,-1.196115
51.97094,0.769021
50.953552,-0.127749
53.808743,-1.576277
53.908112,-1.753363
53.421205,-2.215896
54.355305,-2.766231
51.523538,-0.647335
51.633526,0.813459
53.791237,-2.258014
53.793776,-2.244644
53.784962,-2.248883
55.817123,-4.204029
56.057133,-3.233214
53.60519,-2.841758
53.598011,-2.840105
50.882858,-1.304835
52.984047,-1.040698
52.805798,-1.64246
52.253727,0.713355
55.780109,-4.262551
51.642365,-0.06916
51.644669,-0.384806
52.592376,-1.838163
50.990475,0.131651
53.26058,-1.913086
51.349869,-0.480714
51.67276,-4.098396
51.412422,-3.248087
53.107922,-3.033069
51.571903,-3.217805
52.516262,-3.43387
55.88791,-3.88978
51.58474,-2.760598
51.543301,-0.115177
50.497487,-4.208665
51.71701,-2.366194
51.335911,-0.745328
50.210392,-5.297921
52.194519,0.137584
51.53157,-0.057997
52.223333,0.157778
55.819458,-4.173839
51.541889,-0.139764
56.006775,-3.817015
56.189693,-3.046855
51.49823,-0.05076
51.5061,-0.01578
52.399418,-1.547232
52.686768,-2.022158
51.548747,-0.091614
51.275261,1.075434
51.284279,1.074608
52.578907,1.512899
53.260155,-2.942908
56.141308,-3.261651
51.466324,-3.166049
51.475193,-3.177794
51.482389078391414,-3.171162558830437
55.853252,-4.340297
55.960163,-4.652782
55.806938,-3.956112
54.177513,-2.972746
54.890675,-2.933833
52.964573,-1.078357
55.730408,-3.848761
51.853233,-4.305732
55.834053,-4.161873
54.129688,-2.771244
56.500618,-2.7066
55.854412,-4.17898
51.627885,-0.385578
57.279873,-3.829541
51.367859,-0.16693
51.357117,-0.17023
55.69075,-3.668696
55.942261,-4.731633
51.522865,-0.331575
51.099583,-2.522683
53.724171,-1.355852
53.591804,-2.178125
54.467297,-0.947707
51.282803,-0.078539
51.444706,-0.025701
51.444725,-0.027142
51.488678,-3.178149
55.817879,-4.261552
53.997515,-1.319808
50.405525,-4.466937
53.098511,-3.031972
51.567905,0.128263
51.502792,0.290938
51.66835,-0.560646
51.53883,0.6706
50.983,-1.3845
53.312405,-1.918915
53.464046,-1.466743
51.01577,-4.024398
51.925312,0.758944
51.208649,0.790337
55.865345,-4.270689
51.872929,-1.490133
51.486904,0.030852
51.256958,1.018303
53.44605,-2.368171
55.76521,-4.00466
51.381161,0.520559
55.536404,-1.706846
53.375956,-2.188125
51.35601,-0.2148
51.857908,-0.662168
53.270744,-2.280375
51.736595,0.469316
51.35603,0.108373
51.896465,-2.100245
51.640137,-2.67193
53.732868,-2.518401
51.387108,-0.509667
51.702747,-0.023171
51.364483,-0.300661
51.356491,-0.308144
53.196815,-2.880152
52.535575,-1.832582
54.854885,-1.577847
53.238209,-1.42011
51.360004,1.068182
50.866428,-2.574072
50.831821,-0.783032
51.244549,0.975937
51.21553,-0.523795
51.63385,0.009955
53.340275,-1.9444
51.462162,-2.115123
52.932793,-3.066708
51.405506,0.057437
51.4809,-0.267538
51.570135,-1.157942
53.652428,-2.626693
51.654188,-0.51846
50.738148,-1.784566
51.050629,-0.363538
53.750431,-2.391216
53.827671,-1.226652
52.536606,-2.803485
52.150936,-3.45719
51.514336,-0.103412
51.793953,1.154134
51.263832,-0.503622
54.105392,-2.409858
51.46534,-0.1328
51.464134,-0.170281
51.56213,-0.056685
51.852207,-4.88221
55.789753,-4.275865
52.276424,-1.696566
51.360664,-0.348207
53.56316,-0.029584
55.804073,-3.909695
53.522503,-2.314811
51.46423,-2.611761
53.87345,-2.394365
51.408096,-0.041668
51.8405,-4.731915
55.900562,-4.403927
55.863213,-4.032443
55.866886,-4.027847
55.864567,-4.005343
51.318077,-0.389917
52.627262,-2.200891
51.445396,-3.189974
51.900478,0.894085
51.886505,0.904055
52.5164,-1.7081
53.144047,-0.748588
50.839272,0.457142
53.85478,-2.181087
52.080284,-2.357489
53.296349,-3.725462
51.832277,-1.392817
54.481018,-0.97514
53.157637,-2.192754
53.48885,-1.234333
56.451981,-5.384973
57.5617,-4.4404
53.917351,-2.010631
53.386219,-3.026886
53.280093,-3.83046
50.83271,0.426969
51.556873,-0.721948
50.903938,-0.010272
50.44479,-4.481655
50.814228,-3.751624
54.966152,-2.017141
52.489196,-0.687944
55.836494,-4.323322
54.541657,-3.582155
56.842724,-5.121662
56.760181,-4.690966
51.520512,-3.230858
52.545738,-2.086051
52.645031,-2.301479
50.841644,-1.068259
53.781826,-0.406402
53.767437,-1.588832
52.400787,-1.513466
52.447032,-1.494559
51.155441,0.110653
56.111679,-3.344314
52.469177,-2.08976
55.99485,-4.711291
55.088604,-1.598887
50.7501,-3.4206
52.441975,-2.837077
51.111874,-0.187083
51.448273,0.178826
50.783375,-3.646912
51.852028,0.580186
53.3588,-2.91172
53.264008,-1.215865
53.089607,-2.432987
50.873337,-2.778815
51.684334,-0.106441
56.389652,-4.617778
52.918312,-4.236972
51.559227,-0.214071
55.818455,-4.229643
51.454777,-0.03678
52.930595,1.292778
53.112915,-1.548788
55.84388,-4.36049
53.804638,-1.451798
53.858829,-1.844886
55.833225,-4.257648
51.621,-3.1261
55.833626,-4.284813
53.66756,-2.777717
51.571205,-0.116907
51.046085,0.188422
50.888702,0.500984
53.589725,-0.817042
51.366356,-0.819194
55.955734,-4.035697
51.417603,-0.072899
53.23991,-2.599329
51.708675,-0.109761
51.653773,-1.236445
57.919842,-4.405676
55.941326,-3.982089
56.317043,-3.008772
55.901703,-3.317849
51.509639,0.025894
51.374298,0.462693
51.701885,-3.413774
51.656544,-3.016233
52.051689,-3.747095
51.526237,0.14505
53.539389,-2.516212
56.044178,-3.354809
56.400272,-4.9832
55.839371,-4.21647
55.986362,-3.381645
55.911793,-4.427038
55.947365,-4.578226
55.705395,-4.711899
54.846203,-2.988866
51.546139,-0.07544
54.15424,-3.179031
56.934334,-4.246498
54.466068,-0.910704
51.505199,-3.23332
52.324329,-1.819493
52.57638,-2.01953
54.520462,-1.54732
53.381084,-1.410661
52.272812,1.522343
51.447548,0.217643
53.58836,-1.531646
53.69804,-2.464958
51.483303,-0.579978
53.390719,-2.153234
50.580692,-3.464583
50.599311,-3.443903
51.223129,1.398559
51.042629,-1.634802
53.473961,-2.250061
53.294739,-3.833424
53.669018,-1.751739
53.228767,-2.666577
53.572628,-1.663215
51.578495,-0.497633
51.580544,-0.517774
51.468243,-0.089475
54.282597,-2.363987
53.457087,-2.131648
51.478897,-0.02711
52.916381,-1.462555
52.04953,1.182332
50.378132,-4.171534
53.692089,-1.633487
51.611275,-1.242614
51.248928,-2.207723
51.431614,-3.21839
51.617073,-3.437123
51.440109,-3.179776
57.594238,-4.422611
54.51474,-1.467051
53.449382,-1.970276
53.358146,-2.042465
52.373096,1.123274
50.382553,-4.175957
53.545216,-1.530617
